user_id,days_since_last_bet,days_active_in_observation,live_bets_count,total_turnover,churn,churn_probability,risk_decile,risk_tier
USER_12445,10,11,36,734.04,0,0.29674961587351184,3,Medium
USER_18237,25,11,29,207.93,0,0.2966470030357007,3,Medium
USER_17200,3,12,26,253.24,0,0.296611048454965,3,Medium
USER_11875,11,9,31,153.14,0,0.29659202864396733,3,Medium
USER_17629,22,12,31,207.08,0,0.29576480723045645,3,Medium
USER_19755,4,13,31,313.41,0,0.2956347622842209,3,Medium
USER_16618,2,12,32,113.92,0,0.29473211972000957,3,Medium
USER_17010,15,12,29,241.86,0,0.2945295907148063,3,Medium
USER_17714,5,12,30,240.6,0,0.2935951896346829,3,Medium
USER_10521,9,11,31,527.0,0,0.2932569915134588,3,Medium
USER_18175,9,13,33,472.23,1,0.29243928811800124,3,Medium
USER_15509,17,13,33,658.02,1,0.29140322386051415,3,Medium
USER_18383,1,13,27,546.75,1,0.29084805354004273,3,Medium
USER_16714,3,13,26,217.88,1,0.2903850512557133,3,Medium
USER_19668,1,11,31,102.61,1,0.29028358251477965,3,Medium
USER_15878,7,10,32,279.36,0,0.2899494217157782,3,Medium
USER_16705,5,13,30,120.3,0,0.28935427266425745,3,Medium
USER_15349,16,12,33,371.91,0,0.2890392039698025,3,Medium
USER_16521,6,13,29,1074.16,0,0.2884625051393476,3,Medium
USER_16526,10,12,32,333.12,1,0.2873256173913544,3,Medium
USER_14988,5,11,32,753.92,0,0.2872968475606826,3,Medium
USER_12221,0,12,25,195.25,0,0.2867259668525106,3,Medium
USER_12197,1,11,30,377.4,0,0.2864314262653305,3,Medium
USER_15402,2,10,26,236.34,0,0.2863168116805906,3,Medium
USER_10370,7,12,31,703.08,1,0.2857594374433495,3,Medium
USER_13799,2,9,30,246.9,0,0.28502911465570246,3,Medium
USER_19256,3,12,28,414.4,0,0.28415314677918896,3,Medium
USER_18763,9,8,29,301.02,0,0.28408497671953004,3,Medium
USER_11389,3,10,29,185.6,0,0.28387639761185124,3,Medium
USER_15208,1,10,27,176.31,1,0.28267067345291136,3,Medium
USER_11228,5,11,30,353.1,0,0.28266174477676775,3,Medium
USER_14151,0,11,31,443.92,0,0.28235674084251516,3,Medium
USER_14144,3,12,33,136.29,0,0.2816145623197789,3,Medium
USER_16397,0,12,29,247.95,0,0.28128224520011363,3,Medium
USER_16308,11,13,38,273.22,0,0.2803485660922045,3,Medium
USER_11161,1,11,30,96.0,0,0.2801334534288714,3,Medium
USER_13161,6,13,32,652.48,1,0.2797079431179674,3,Medium
USER_19670,0,10,30,201.6,0,0.2790988735425617,3,Medium
USER_17873,0,9,29,580.87,0,0.2782782000695599,3,Medium
USER_18032,9,11,36,116.28,0,0.2782780291522866,3,Medium
USER_16747,1,12,32,654.08,0,0.2780282304529792,3,Medium
USER_16106,9,11,31,78.12,1,0.27747333329517593,3,Medium
USER_14902,1,10,33,390.72,1,0.27733477934096645,3,Medium
USER_12112,1,13,27,159.84,1,0.2769896791802762,3,Medium
USER_10881,6,11,32,984.64,0,0.27594700289406837,3,Medium
USER_11264,0,10,31,431.21,0,0.2754761673096624,3,Medium
USER_12916,5,9,27,265.41,1,0.27470911269956966,3,Medium
USER_11542,5,13,27,174.15,0,0.2738375136473321,3,Medium
USER_18531,9,12,35,370.3,1,0.2724050890153392,3,Medium
USER_18484,3,14,24,210.0,0,0.27234938765757816,3,Medium
USER_18506,3,11,32,363.2,0,0.2723270176583125,3,Medium
USER_18352,11,11,31,420.98,0,0.270395778094128,3,Medium
USER_16190,3,14,29,130.5,0,0.26874362330419854,3,Medium
USER_17137,5,13,35,503.3,0,0.2678478185015791,3,Medium
USER_16254,8,12,33,285.78,1,0.26690746126364934,3,Medium
USER_10119,8,10,32,1033.92,1,0.26676926454586714,3,Medium
USER_13496,12,13,33,153.78,0,0.2667510160506114,3,Medium
USER_13282,4,10,31,192.51,0,0.2663477951890497,3,Medium
USER_16693,1,11,30,171.3,0,0.26555391697654673,3,Medium
USER_15805,6,12,36,705.96,0,0.26544391010833024,3,Medium
USER_13289,4,12,35,116.55,0,0.26458348751287597,3,Medium
USER_16491,0,13,31,568.54,1,0.2640200235931754,3,Medium
USER_13057,1,13,30,282.6,1,0.26368557264462006,3,Medium
USER_12396,0,7,31,632.09,0,0.26137516436613906,3,Medium
USER_11641,0,11,33,316.8,0,0.2610845430388026,3,Medium
USER_13169,9,12,34,465.46,0,0.2608376561913016,3,Medium
USER_14008,12,13,35,264.25,0,0.2607845467146656,3,Medium
USER_14335,6,13,37,248.27,0,0.26061499468876154,3,Medium
USER_17257,2,12,31,229.71,0,0.26047699624107645,3,Medium
USER_14539,3,10,33,346.5,1,0.260322892944554,3,Medium
USER_10398,1,14,33,157.41,0,0.25856810837916683,3,Medium
USER_18854,3,12,30,165.3,0,0.2581975258486611,3,Medium
USER_12546,5,11,34,197.2,0,0.25774477281128705,3,Medium
USER_14811,6,14,38,149.34,0,0.2576983297263024,3,Medium
USER_14543,3,11,34,428.4,0,0.25736689994559986,3,Medium
USER_13097,17,12,33,184.14,0,0.25697680554864627,3,Medium
USER_15705,1,13,33,445.83,0,0.25663048445003084,3,Medium
USER_18385,4,11,34,443.36,0,0.25490569517608597,3,Medium
USER_13478,0,13,32,408.96,0,0.25489420040846333,3,Medium
USER_15189,5,13,38,404.32,0,0.25483567723979345,3,Medium
USER_11083,4,14,36,317.16,0,0.25463405682838053,3,Medium
USER_16827,4,14,35,353.5,0,0.25447629659802384,3,Medium
USER_19680,3,13,35,510.65,0,0.2538225753974955,3,Medium
USER_18459,1,13,29,196.04,0,0.25381310468062535,3,Medium
USER_16703,4,13,34,337.62,0,0.2536124261065575,3,Medium
USER_17747,5,11,35,266.35,0,0.2532832356181956,3,Medium
USER_19434,7,11,36,336.6,0,0.25291005142882295,3,Medium
USER_14454,1,12,32,486.72,0,0.2527478600502982,3,Medium
USER_16165,5,14,33,203.28,1,0.2526594292562385,3,Medium
USER_16471,0,13,25,205.0,1,0.2521043383819021,3,Medium
USER_17944,2,13,35,270.55,1,0.25205315878540635,3,Medium
USER_15034,7,13,32,228.8,0,0.2520320125202264,3,Medium
USER_19986,2,11,37,412.55,0,0.25085497093950676,3,Medium
USER_10707,17,14,37,552.78,0,0.24935950754237643,3,Medium
USER_19049,2,13,34,342.38,0,0.24882217554423341,3,Medium
USER_18935,16,12,39,88.53,0,0.24744656710979976,3,Medium
USER_19105,4,11,32,222.4,0,0.24721941855236046,3,Medium
USER_18182,3,13,33,380.82,1,0.24718031608761354,3,Medium
USER_11177,15,13,37,255.3,0,0.24710899774849598,3,Medium
USER_12119,5,11,36,1067.76,0,0.24693724809924544,3,Medium
USER_19944,4,13,34,451.18,0,0.24667030863621203,3,Medium
USER_11051,1,12,33,417.12,0,0.246622654560987,3,Medium
USER_10184,4,14,33,306.9,0,0.24630374104259342,3,Medium
USER_18432,2,12,34,580.72,1,0.24552985568864316,3,Medium
USER_18342,6,14,35,294.35,0,0.24550806633716243,3,Medium
USER_12199,19,12,39,243.75,0,0.24473545393555138,3,Medium
USER_13402,5,11,33,130.02,0,0.2444880912229416,3,Medium
USER_13444,0,11,34,139.74,0,0.2443999521197974,3,Medium
USER_15872,2,15,30,710.7,0,0.2428986267148862,3,Medium
USER_16730,3,11,34,138.04,1,0.24275097965611123,3,Medium
USER_11339,2,12,36,403.2,1,0.24259955453574852,3,Medium
USER_19417,4,16,30,551.7,1,0.24167786562913104,3,Medium
USER_10586,4,14,30,197.7,1,0.24149013693881072,3,Medium
USER_12809,11,13,33,129.36,0,0.24141592397384098,3,Medium
USER_15713,2,13,36,328.32,1,0.24141513542187512,3,Medium
USER_12587,3,13,34,355.98,0,0.24141340347470716,3,Medium
USER_13294,5,12,35,473.55,0,0.24102858759241022,3,Medium
USER_18320,18,12,35,256.55,1,0.24081226485472249,3,Medium
USER_13777,13,14,35,263.9,0,0.23992668171665196,3,Medium
USER_15513,4,12,35,507.85,0,0.23934428258769963,3,Medium
USER_11582,15,13,42,310.38,0,0.23891551656105575,3,Medium
USER_12085,13,15,38,216.22,0,0.23876306511312528,3,Medium
USER_17776,0,13,32,313.6,0,0.23775957387409574,3,Medium
USER_13674,3,13,32,943.36,0,0.23704355251864534,3,Medium
USER_15566,0,12,36,149.04,0,0.23687448193005742,3,Medium
USER_10176,2,15,33,884.07,0,0.23644881231961076,3,Medium
USER_16418,5,12,36,227.88,0,0.23594286564312583,3,Medium
USER_11165,1,12,36,264.24,1,0.23586206844762017,3,Medium
USER_11080,18,10,37,234.58,1,0.2357095947207787,3,Medium
USER_13229,3,15,36,134.28,0,0.2355251506898616,3,Medium
USER_13170,1,12,37,281.57,0,0.23538124571557986,3,Medium
USER_19825,21,13,38,188.1,0,0.23535860233692824,3,Medium
USER_14603,1,12,37,1133.68,1,0.23525418629918632,3,Medium
USER_12594,3,13,37,334.11,0,0.23506471696641523,3,Medium
USER_12458,0,12,33,493.35,1,0.23487033801671467,3,Medium
USER_14681,0,13,36,396.36,0,0.234719184761778,3,Medium
USER_13605,5,10,35,197.05,0,0.23439117735625478,3,Medium
USER_13979,1,9,33,503.25,0,0.23438818419813998,3,Medium
USER_16302,9,15,35,346.15,0,0.23438718194572034,3,Medium
USER_14191,2,14,34,171.7,0,0.233494385373995,3,Medium
USER_13580,12,16,38,152.76,1,0.2328044196468833,3,Medium
USER_17997,3,13,35,392.7,0,0.23256210210058875,3,Medium
USER_11478,0,13,36,578.88,0,0.23227033556203425,3,Medium
USER_13297,2,14,34,192.1,0,0.23199360010485764,3,Medium
USER_14843,2,13,40,1008.4,0,0.2310177434148381,3,Medium
USER_13262,0,13,32,278.72,0,0.2310149954888126,3,Medium
USER_10216,23,14,40,376.0,1,0.2309271287535893,3,Medium
USER_15031,5,12,33,197.67,0,0.23047916413512842,3,Medium
USER_11398,2,10,36,270.72,0,0.229585390142854,3,Medium
USER_13308,7,10,36,250.92,0,0.2295059757091741,3,Medium
USER_12001,0,12,36,518.04,0,0.22912987572238308,3,Medium
USER_10921,5,15,34,115.26,0,0.22892700889670078,3,Medium
USER_13890,5,15,32,68.8,0,0.22760837753280816,3,Medium
USER_19088,7,14,33,98.67,0,0.2266263537401775,3,Medium
USER_14211,1,13,35,428.4,0,0.22655820020093706,3,Medium
USER_18454,9,12,34,654.5,1,0.22629608488951541,3,Medium
USER_13747,0,11,37,328.56,1,0.22559433470494372,3,Medium
USER_17902,5,13,43,125.99,0,0.22441429275969565,3,Medium
USER_12155,5,13,31,251.72,1,0.2238450079009173,3,Medium
USER_16525,16,14,39,304.2,0,0.2236553837419728,3,Medium
USER_16224,2,14,38,198.36,0,0.2229333777542137,3,Medium
USER_16515,8,15,32,490.24,1,0.22224886226640986,3,Medium
USER_16692,3,13,36,617.4,0,0.2214308633810386,3,Medium
USER_13072,14,17,34,114.92,0,0.22135027012657435,3,Medium
USER_18300,10,12,36,135.36,0,0.2209037491507791,3,Medium
USER_19326,11,15,36,761.76,0,0.22039864643788595,3,Medium
USER_10378,1,14,38,236.74,0,0.22029484814723935,3,Medium
USER_17084,1,13,36,395.64,0,0.21973119860076096,3,Medium
USER_18159,12,13,39,914.16,0,0.21927263869066216,3,Medium
USER_16911,14,14,38,845.12,0,0.21872935612014108,4,Medium
USER_14503,0,13,36,792.36,0,0.21770918485331073,4,Medium
USER_14536,0,13,34,657.56,0,0.2173125588259861,4,Medium
USER_13375,3,14,36,242.28,0,0.2166758559068426,4,Medium
USER_12779,6,13,37,486.55,1,0.21624988043887108,4,Medium
USER_10242,14,13,42,308.7,0,0.21624364340422902,4,Medium
USER_19875,0,15,33,449.13,0,0.21598878088682805,4,Medium
USER_15177,5,13,39,690.69,0,0.21548934817812937,4,Medium
USER_18139,0,13,37,411.07,0,0.21530104744675324,4,Medium
USER_11977,2,14,39,170.82,1,0.2137853151573846,4,Medium
USER_15667,4,15,39,217.23,0,0.2130142726329248,4,Medium
USER_11386,1,10,37,85.1,0,0.21289201495997434,4,Medium
USER_10011,5,12,39,244.92,0,0.21215009460297032,4,Medium
USER_19689,0,13,33,160.05,0,0.21153790052123933,4,Medium
USER_11033,4,11,38,219.64,1,0.21133622961047432,4,Medium
USER_18067,8,14,42,191.94,1,0.21121953482141087,4,Medium
USER_11445,6,14,42,372.12,0,0.2108630830903723,4,Medium
USER_10859,2,11,35,269.5,0,0.21038810651732656,4,Medium
USER_12638,0,13,37,364.45,0,0.20989715983067841,4,Medium
USER_18231,4,14,40,457.2,0,0.2095991063100917,4,Medium
USER_15025,0,15,37,203.87,0,0.20903424070214274,4,Medium
USER_11932,1,15,38,619.4,1,0.20852197988468962,4,Medium
USER_12979,5,13,39,171.6,1,0.20811622975946856,4,Medium
USER_13288,5,15,35,205.8,0,0.20803423057510143,4,Medium
USER_18015,1,15,28,199.08,0,0.20686686846045205,4,Medium
USER_12190,7,17,35,247.8,0,0.20670466003192964,4,Medium
USER_15978,0,13,36,185.76,0,0.20665386188030874,4,Medium
USER_15429,1,12,45,301.05,0,0.20632426928724404,4,Medium
USER_16215,5,13,39,91.26,0,0.20628989720102608,4,Medium
USER_10514,3,14,37,452.14,0,0.20597808259139538,4,Medium
USER_18937,8,13,40,963.6,0,0.20397615826157528,4,Medium
USER_16589,0,13,37,408.11,0,0.2037149062788633,4,Medium
USER_12805,12,14,40,550.8,0,0.20316623287687116,4,Medium
USER_10814,10,17,34,122.74,0,0.20291457830540374,4,Medium
USER_19518,1,14,34,586.5,0,0.2028612569069665,4,Medium
USER_14163,5,15,42,868.98,1,0.20280554977219287,4,Medium
USER_14918,1,12,40,293.6,0,0.20194890278811525,4,Medium
USER_19971,4,13,39,140.4,1,0.2019202247397531,4,Medium
USER_17335,3,12,35,443.1,0,0.20139707704479062,4,Medium
USER_13067,2,13,36,169.92,0,0.2008836243987735,4,Medium
USER_14431,7,15,39,252.33,1,0.2005550185595826,4,Medium
USER_11292,1,9,33,553.74,0,0.20038777646833644,4,Medium
USER_17000,4,12,38,667.28,0,0.20036070796030442,4,Medium
USER_19388,4,12,36,99.0,0,0.19987767579790705,4,Low
USER_19783,5,14,39,496.08,0,0.19941764487593913,4,Low
USER_16513,3,14,37,969.03,0,0.19880940356128488,4,Low
USER_16635,1,13,35,289.8,0,0.1973842172943367,4,Low
USER_16367,11,13,38,1227.4,0,0.19734778146084647,4,Low
USER_12885,4,14,43,130.29,1,0.19660278003140733,4,Low
USER_13846,8,14,41,225.91,0,0.19657375804446037,4,Low
USER_16002,4,14,38,155.8,0,0.1960143410656635,4,Low
USER_15325,0,14,36,258.12,0,0.19555591518867027,4,Low
USER_19204,17,14,50,257.5,0,0.19535190137003489,4,Low
USER_14528,15,13,43,410.65,0,0.1948119835813712,4,Low
USER_17580,6,14,39,487.89,1,0.19456920070256367,4,Low
USER_11549,8,13,42,624.54,0,0.19404365557254774,4,Low
USER_16699,4,14,40,275.2,0,0.19391892832178165,4,Low
USER_13472,1,14,36,313.2,1,0.1936686983646079,4,Low
USER_10305,2,15,38,160.74,0,0.1935099525487251,4,Low
USER_11028,1,10,37,169.83,0,0.19342597723233476,4,Low
USER_13248,16,15,41,232.47,0,0.1931761571109729,4,Low
USER_16419,3,16,37,607.54,0,0.1927281083989755,4,Low
USER_17276,0,13,35,297.85,1,0.19213298451231078,4,Low
USER_10819,9,15,41,179.17,0,0.19166494726246852,4,Low
USER_11356,12,16,42,144.06,1,0.1915456728253862,4,Low
USER_10163,2,14,40,475.6,0,0.19140500625633514,4,Low
USER_11935,1,15,37,796.61,0,0.1904723784515116,4,Low
USER_13454,4,11,39,492.57,0,0.1904358616026583,4,Low
USER_14945,4,15,43,280.36,0,0.18995215678374852,4,Low
USER_17617,10,18,47,106.22,0,0.18906592250813506,4,Low
USER_17915,6,12,42,566.16,0,0.18792855971760408,4,Low
USER_19392,13,14,43,668.22,0,0.1877084348245331,4,Low
USER_12883,1,13,38,220.78,0,0.18734734720035928,4,Low
USER_14708,10,16,42,551.88,0,0.18629952789130927,4,Low
USER_16431,10,11,43,374.53,0,0.1856259511408374,4,Low
USER_16154,3,19,48,1213.92,0,0.18556405923949917,4,Low
USER_14976,2,17,36,215.28,1,0.18553814174824665,4,Low
USER_13753,3,16,44,309.76,0,0.1849731515580662,4,Low
USER_11116,2,15,42,430.5,0,0.18491467389294616,4,Low
USER_10722,0,13,40,702.0,0,0.18444943856699933,4,Low
USER_17230,7,11,46,86.48,0,0.18444903277761454,4,Low
USER_19227,8,14,43,552.98,0,0.18436393737000845,4,Low
USER_19660,6,14,40,782.8,0,0.18389776381682332,4,Low
USER_14732,29,13,52,361.92,0,0.1838017583492767,4,Low
USER_11234,0,14,38,703.38,0,0.1833595664729111,4,Low
USER_19110,4,15,42,608.16,0,0.18297774305585357,4,Low
USER_15725,0,16,38,311.6,0,0.18293377096591576,4,Low
USER_17073,3,15,43,666.07,0,0.18146494983048422,4,Low
USER_11546,12,15,42,206.22,0,0.1805738819473771,4,Low
USER_18390,3,16,42,383.46,0,0.18057285007993853,4,Low
USER_18793,5,14,45,268.65,0,0.18008889683741497,4,Low
USER_16107,4,16,38,533.52,1,0.1795819989871761,4,Low
USER_17315,7,12,40,312.8,0,0.17903006919004208,4,Low
USER_15385,10,16,42,343.98,0,0.17899291341607446,4,Low
USER_12889,18,16,46,294.86,0,0.17891684197446747,4,Low
USER_11089,2,15,46,120.52,0,0.17824236327884757,4,Low
USER_19128,0,14,38,212.8,0,0.17713169502939488,4,Low
USER_16129,5,16,39,177.84,0,0.17695772013933883,4,Low
USER_15091,0,11,39,638.82,0,0.17680529757345678,4,Low
USER_16927,0,15,36,1052.64,0,0.1757350365716496,4,Low
USER_10082,13,15,48,581.28,1,0.17556242132921943,4,Low
USER_10629,13,13,47,622.75,0,0.1754264915549089,4,Low
USER_18467,8,14,45,216.9,0,0.1752525537128826,4,Low
USER_13806,0,11,42,487.2,0,0.17416261528122373,4,Low
USER_17121,10,16,45,311.4,0,0.17414174382360306,4,Low
USER_10274,1,12,47,874.67,1,0.17408487038021858,4,Low
USER_15987,9,15,43,353.03,1,0.17333151323952198,4,Low
USER_13232,5,17,37,445.11,1,0.17322185146541802,4,Low
USER_13136,0,14,41,483.39,0,0.17313366724067106,4,Low
USER_14886,1,12,43,552.98,0,0.17258750656211144,4,Low
USER_15361,0,13,44,504.68,0,0.1714936664856549,4,Low
USER_11576,6,13,45,608.85,0,0.17053762064610853,4,Low
USER_18549,6,11,39,249.21,0,0.17050231276760688,4,Low
USER_12232,12,15,48,253.44,0,0.17021857911222288,4,Low
USER_11187,2,15,41,459.2,0,0.17014040297535984,4,Low
USER_10986,11,16,45,383.4,0,0.16959795513497722,4,Low
USER_11594,2,17,43,295.41,1,0.169542651213148,4,Low
USER_16056,3,17,38,495.52,0,0.16885002032892577,4,Low
USER_16597,5,13,45,527.85,0,0.16883598846059428,4,Low
USER_13602,11,12,42,453.6,1,0.168165912343499,4,Low
USER_18880,2,13,42,268.38,1,0.16804530712568136,4,Low
USER_13138,2,13,44,496.32,0,0.16724833355985713,4,Low
USER_16184,13,17,39,717.21,0,0.1671286585236857,4,Low
USER_18145,13,18,44,671.44,1,0.16664132711691526,4,Low
USER_12235,0,15,45,838.35,0,0.16635119567460283,4,Low
USER_15644,9,15,49,413.56,0,0.1663165256068048,4,Low
USER_12290,2,18,33,187.77,0,0.1662896082659634,4,Low
USER_19927,2,15,42,419.16,0,0.16529877006023044,4,Low
USER_10757,9,16,39,112.32,1,0.16522689254542944,4,Low
USER_17300,0,18,38,292.98,0,0.16507104036785147,4,Low
USER_14807,4,14,43,394.74,0,0.1649049975335506,4,Low
USER_18528,0,15,40,482.8,1,0.16475658105231294,4,Low
USER_16893,3,14,44,394.24,0,0.1645593821291754,4,Low
USER_13697,4,17,44,404.36,0,0.16431770935704532,4,Low
USER_18000,1,13,44,147.84,0,0.1640422905396849,4,Low
USER_11633,11,17,42,519.12,0,0.16346401125836188,4,Low
USER_12994,5,15,44,135.52,1,0.16344824853425813,4,Low
USER_14865,6,16,43,590.82,0,0.1632416704198703,4,Low
USER_13343,1,14,42,367.92,0,0.16316593215887945,4,Low
USER_12748,8,15,48,330.24,0,0.16254363936904906,4,Low
USER_10300,1,15,42,687.54,1,0.1625344300053561,4,Low
USER_12848,10,15,44,512.16,0,0.1621748818968014,4,Low
USER_12810,10,18,47,626.04,1,0.16196600458430407,4,Low
USER_10862,5,16,52,1198.08,0,0.16195922591788223,4,Low
USER_19690,10,17,42,196.14,0,0.1617087096790557,4,Low
USER_18685,1,17,39,161.46,0,0.16146050379311008,4,Low
USER_16938,0,16,44,154.44,0,0.16103348061811026,4,Low
USER_12462,0,16,44,328.68,0,0.1609512948104572,4,Low
USER_15968,2,20,40,932.4,0,0.16001006510808172,4,Low
USER_18651,0,13,44,422.4,0,0.15994857756417288,4,Low
USER_14090,4,14,46,445.74,0,0.1597276833208762,4,Low
USER_11965,4,16,41,621.15,0,0.1593839066322486,4,Low
USER_16698,7,12,44,263.56,0,0.15933108994085743,4,Low
USER_19706,1,16,41,228.37,0,0.15870631125039852,4,Low
USER_14570,0,16,42,575.82,1,0.1582556138613691,4,Low
USER_12035,10,15,43,586.09,0,0.1578265898290629,4,Low
USER_12095,5,17,51,1183.71,1,0.15782619184321894,4,Low
USER_17999,1,15,44,314.6,0,0.15689290564404043,4,Low
USER_19928,0,15,45,388.8,0,0.1568785797314839,4,Low
USER_19270,4,15,44,433.4,0,0.1567834903220288,4,Low
USER_17942,1,18,38,593.94,0,0.1564039987588363,4,Low
USER_16108,11,14,48,196.32,0,0.15633216666764782,4,Low
USER_18542,0,15,44,221.32,1,0.15624900317067697,4,Low
USER_19616,4,14,43,309.6,0,0.15593958605216643,4,Low
USER_14007,3,15,49,340.06,1,0.15581622443555906,4,Low
USER_18106,1,15,43,310.03,0,0.1554785222664531,4,Low
USER_11943,1,14,41,213.61,1,0.15525414830365494,4,Low
USER_16110,0,16,41,356.29,0,0.15507476126003594,4,Low
USER_19338,1,14,40,112.0,0,0.15477863862116495,4,Low
USER_10124,24,13,52,964.6,0,0.1545760802115789,4,Low
USER_10730,1,16,43,386.57,0,0.15389065464672763,4,Low
USER_12494,14,15,49,661.01,0,0.15380871573726654,4,Low
USER_11062,1,15,44,279.84,0,0.153235577814507,4,Low
USER_13713,8,16,42,385.98,0,0.15316608529449027,4,Low
USER_12740,1,14,45,659.25,0,0.15279995746518962,4,Low
USER_15584,8,15,46,435.62,0,0.15252816735364064,4,Low
USER_17473,1,18,40,240.0,0,0.1525273656689581,4,Low
USER_15901,0,16,42,235.62,0,0.1518413803578716,4,Low
USER_17505,10,18,43,237.36,1,0.1517966192331115,4,Low
USER_16983,0,17,41,410.0,1,0.151628375906747,4,Low
USER_17248,12,16,42,207.9,0,0.15135273224187681,4,Low
USER_10174,1,11,39,253.89,1,0.15062553804503215,4,Low
USER_13028,3,13,42,138.18,0,0.15038644767922557,4,Low
USER_11358,4,15,53,1434.18,0,0.1501510370885848,4,Low
USER_14062,1,14,46,437.46,0,0.14989281081135455,4,Low
USER_14842,2,18,39,440.7,1,0.14981937145802623,4,Low
USER_17532,8,16,47,560.71,1,0.14943595238606938,4,Low
USER_10683,8,14,45,824.85,0,0.14917504784502875,4,Low
USER_11172,5,15,43,495.79,0,0.14910313256859958,4,Low
USER_15567,3,12,46,415.38,1,0.1486828042709552,4,Low
USER_16085,6,16,45,598.95,0,0.1484526028178787,4,Low
USER_16342,1,14,46,423.66,0,0.1477730130695686,4,Low
USER_12921,1,16,45,524.7,1,0.14722277363425498,4,Low
USER_11152,10,19,56,1370.88,0,0.14708297383704486,4,Low
USER_12016,2,15,47,310.2,0,0.14680246417837486,4,Low
USER_10816,0,17,41,643.29,0,0.14622232329766732,4,Low
USER_18555,0,17,47,405.14,1,0.14569764310667033,4,Low
USER_11202,2,15,45,773.1,0,0.14566678985364218,4,Low
USER_13690,6,15,42,312.48,0,0.14548937025444675,4,Low
USER_16801,3,14,44,642.84,0,0.14545044973470614,4,Low
USER_18766,1,14,46,336.26,0,0.1452613002044773,5,Low
USER_12799,2,18,52,1474.2,0,0.14459124257480574,5,Low
USER_10161,15,17,48,648.48,0,0.14449929285879046,5,Low
USER_14471,15,17,47,478.93,0,0.14447163786370523,5,Low
USER_15919,12,13,52,642.2,0,0.14442133007775224,5,Low
USER_14154,0,17,41,224.27,0,0.1441032505097627,5,Low
USER_19699,4,17,44,394.68,1,0.1440278783730356,5,Low
USER_16319,0,16,50,224.5,0,0.14352296593188332,5,Low
USER_18327,2,16,52,302.12,0,0.1428612269020783,5,Low
USER_12374,3,16,51,267.24,0,0.14272369941549007,5,Low
USER_15146,5,14,48,306.24,1,0.14238581374474885,5,Low
USER_12461,1,16,49,958.93,0,0.14228322603109397,5,Low
USER_11510,6,15,48,394.08,0,0.14099736891609616,5,Low
USER_17827,0,10,40,594.0,0,0.14052303834407065,5,Low
USER_10048,9,17,57,183.54,0,0.139951028547789,5,Low
USER_12330,9,16,50,1179.5,0,0.1398071217375028,5,Low
USER_19010,0,15,38,1048.04,1,0.13962014064885475,5,Low
USER_18142,7,16,48,358.56,0,0.13955195491032638,5,Low
USER_11588,2,16,49,208.74,1,0.139266613607538,5,Low
USER_11980,13,17,49,365.05,0,0.13923988248547509,5,Low
USER_18337,5,16,52,836.68,0,0.1388063120467357,5,Low
USER_14253,0,15,48,656.16,0,0.1385338275777698,5,Low
USER_19840,17,17,50,501.5,0,0.1383741064340748,5,Low
USER_13354,0,15,41,409.59,0,0.13827169577131979,5,Low
USER_10745,2,17,46,504.62,0,0.1381925376751215,5,Low
USER_11281,2,14,46,1097.56,0,0.13788836108986624,5,Low
USER_18522,4,16,47,461.54,0,0.13785319446214778,5,Low
USER_17712,9,16,49,765.38,0,0.13752202953668663,5,Low
USER_11391,1,20,66,4709.76,0,0.13725903091853991,5,Low
USER_12757,3,15,48,363.36,0,0.13712981430666013,5,Low
USER_16613,11,16,47,640.14,0,0.13692783234517023,5,Low
USER_13470,2,16,46,592.94,0,0.1365300617534625,5,Low
USER_10487,14,14,51,457.47,0,0.13643944479750286,5,Low
USER_12244,4,16,48,620.64,1,0.13636527379918892,5,Low
USER_13823,9,17,52,465.4,1,0.13590773810705806,5,Low
USER_16281,0,19,39,591.63,0,0.13572004176441488,5,Low
USER_13064,1,14,44,273.68,0,0.13557827706783734,5,Low
USER_11153,1,16,40,359.6,0,0.1354914646005186,5,Low
USER_17096,9,17,50,637.5,1,0.1351155108810254,5,Low
USER_16990,3,15,50,470.0,0,0.13489872626991242,5,Low
USER_18193,3,13,51,321.81,0,0.1347118263663818,5,Low
USER_10170,0,15,43,76.97,0,0.13423734746421803,5,Low
USER_11119,4,16,49,433.65,0,0.13389062150969142,5,Low
USER_14584,2,14,46,1397.02,0,0.13367049984373208,5,Low
USER_11355,4,13,47,274.48,0,0.1334846939914722,5,Low
USER_17789,2,14,45,187.2,1,0.1333674173101743,5,Low
USER_19116,0,17,46,570.86,0,0.13319109784075034,5,Low
USER_13079,5,15,49,748.72,0,0.13311384590300873,5,Low
USER_14830,5,15,51,181.05,0,0.13271652925837932,5,Low
USER_19850,7,17,50,216.0,0,0.13230290841524725,5,Low
USER_17701,5,16,43,1084.03,0,0.13200956100964684,5,Low
USER_13981,4,14,49,435.12,0,0.1316529986836847,5,Low
USER_12589,0,16,48,1141.44,0,0.13119496626677565,5,Low
USER_16771,14,17,51,1026.63,0,0.13073845210271334,5,Low
USER_16203,7,16,52,236.6,0,0.13002097853756406,5,Low
USER_11806,5,16,53,1389.13,1,0.12966257480047744,5,Low
USER_14445,3,17,48,329.28,0,0.1288245582251354,5,Low
USER_12965,7,19,44,532.4,0,0.12826670745585372,5,Low
USER_19480,20,17,55,136.95,0,0.12741277309790366,5,Low
